 
      1    560    140      1
    1  0.1055015E+01  0.4738079E-01 -0.1190476E+00  0.6399201E+00  0.2873938E-01 -0.7679039E+00  0.3677073E-01
    1  0.1046521E+01  0.1417609E+00 -0.1190477E+00  0.6347678E+00  0.8598295E-01 -0.7679042E+00  0.3677071E-01
    1  0.1029600E+01  0.2349995E+00 -0.1190476E+00  0.6245039E+00  0.1425422E+00 -0.7679040E+00  0.3677077E-01
    1  0.1004390E+01  0.3263462E+00 -0.1190477E+00  0.6092142E+00  0.1979438E+00 -0.7679038E+00  0.3677066E-01
    1  0.9710936E+00  0.4150653E+00 -0.1190477E+00  0.5890175E+00  0.2517570E+00 -0.7679042E+00  0.3677072E-01
    1  0.9299783E+00  0.5004425E+00 -0.1190476E+00  0.5640782E+00  0.3035437E+00 -0.7679043E+00  0.3677072E-01
    1  0.8813750E+00  0.5817904E+00 -0.1190476E+00  0.5345976E+00  0.3528860E+00 -0.7679041E+00  0.3677078E-01
    1  0.8256754E+00  0.6584541E+00 -0.1190476E+00  0.5008140E+00  0.3993856E+00 -0.7679040E+00  0.3677075E-01
    1  0.7633280E+00  0.7298164E+00 -0.1190476E+00  0.4629969E+00  0.4426708E+00 -0.7679040E+00  0.3677070E-01
    1  0.6948348E+00  0.7953025E+00 -0.1190476E+00  0.4214525E+00  0.4823912E+00 -0.7679040E+00  0.3677074E-01
    1  0.6207474E+00  0.8543854E+00 -0.1190476E+00  0.3765149E+00  0.5182278E+00 -0.7679040E+00  0.3677072E-01
    1  0.5416620E+00  0.9065895E+00 -0.1190476E+00  0.3285460E+00  0.5498915E+00 -0.7679041E+00  0.3677078E-01
    1  0.4582152E+00  0.9514937E+00 -0.1190477E+00  0.2779288E+00  0.5771301E+00 -0.7679039E+00  0.3677067E-01
    1  0.3710794E+00  0.9887374E+00 -0.1190476E+00  0.2250800E+00  0.5997187E+00 -0.7679038E+00  0.3677074E-01
    1  0.2809558E+00  0.1018020E+01 -0.1190476E+00  0.1704117E+00  0.6174816E+00 -0.7679039E+00  0.3677069E-01
    1  0.1885701E+00  0.1039107E+01 -0.1190476E+00  0.1143798E+00  0.6302705E+00 -0.7679039E+00  0.3677075E-01
    1  0.9466613E-01  0.1051827E+01 -0.1190476E+00  0.5742003E-01  0.6379860E+00 -0.7679042E+00  0.3677072E-01
    1  0.0000000E+00  0.1056079E+01 -0.1190476E+00  0.0000000E+00  0.6405646E+00 -0.7679042E+00  0.3677076E-01
    1 -0.9466611E-01  0.1051827E+01 -0.1190476E+00 -0.5741999E-01  0.6379859E+00 -0.7679042E+00  0.3677073E-01
    1 -0.1885701E+00  0.1039107E+01 -0.1190476E+00 -0.1143798E+00  0.6302705E+00 -0.7679039E+00  0.3677074E-01
    1 -0.2809558E+00  0.1018020E+01 -0.1190477E+00 -0.1704117E+00  0.6174816E+00 -0.7679039E+00  0.3677069E-01
    1 -0.3710793E+00  0.9887375E+00 -0.1190476E+00 -0.2250800E+00  0.5997187E+00 -0.7679039E+00  0.3677074E-01
    1 -0.4582152E+00  0.9514937E+00 -0.1190477E+00 -0.2779288E+00  0.5771301E+00 -0.7679040E+00  0.3677067E-01
    1 -0.5416619E+00  0.9065894E+00 -0.1190476E+00 -0.3285460E+00  0.5498915E+00 -0.7679042E+00  0.3677078E-01
