 
      1   3920    980      1
    1  0.1442627E+00  0.4626238E-02 -0.5001823E-03  0.9534287E+00  0.3057347E-01  0.3000649E+00  0.9704396E-05
    1  0.1436699E+00  0.1385965E-01 -0.5001816E-03  0.9495119E+00  0.9159794E-01  0.3000615E+00  0.9704356E-05
    1  0.1424867E+00  0.2303614E-01 -0.5001818E-03  0.9416968E+00  0.1522409E+00  0.3000498E+00  0.9704343E-05
    1  0.1407180E+00  0.3211796E-01 -0.5001805E-03  0.9300069E+00  0.2122712E+00  0.3000469E+00  0.9704338E-05
    1  0.1383711E+00  0.4106782E-01 -0.5001832E-03  0.9144937E+00  0.2714186E+00  0.3000556E+00  0.9704389E-05
    1  0.1354556E+00  0.4984889E-01 -0.5001806E-03  0.8952230E+00  0.3294501E+00  0.3000641E+00  0.9704342E-05
    1  0.1319835E+00  0.5842511E-01 -0.5001799E-03  0.8722896E+00  0.3861304E+00  0.3000236E+00  0.9704230E-05
    1  0.1279690E+00  0.6676131E-01 -0.5001826E-03  0.8457575E+00  0.4412339E+00  0.3000115E+00  0.9704261E-05
    1  0.1234286E+00  0.7482316E-01 -0.5001820E-03  0.8157490E+00  0.4945097E+00  0.3000226E+00  0.9704270E-05
    1  0.1183811E+00  0.8257751E-01 -0.5001813E-03  0.7823835E+00  0.5457656E+00  0.3000266E+00  0.9704258E-05
    1  0.1128471E+00  0.8999254E-01 -0.5001819E-03  0.7458168E+00  0.5947596E+00  0.3000303E+00  0.9704258E-05
    1  0.1068494E+00  0.9703781E-01 -0.5001817E-03  0.7061713E+00  0.6413240E+00  0.3000428E+00  0.9704376E-05
    1  0.1004126E+00  0.1036843E+00 -0.5001829E-03  0.6636148E+00  0.6852552E+00  0.3000678E+00  0.9704345E-05
    1  0.9356326E-01  0.1099047E+00 -0.5001795E-03  0.6183707E+00  0.7263527E+00  0.3000492E+00  0.9704378E-05
    1  0.8632940E-01  0.1156735E+00 -0.5001829E-03  0.5705480E+00  0.7644934E+00  0.3000413E+00  0.9704268E-05
    1  0.7874080E-01  0.1209670E+00 -0.5001809E-03  0.5204028E+00  0.7994721E+00  0.3000422E+00  0.9704401E-05
    1  0.7082860E-01  0.1257634E+00 -0.5001819E-03  0.4681093E+00  0.8311758E+00  0.3000341E+00  0.9704265E-05
    1  0.6262541E-01  0.1300430E+00 -0.5001827E-03  0.4138882E+00  0.8594592E+00  0.3000438E+00  0.9704302E-05
    1  0.5416488E-01  0.1337882E+00 -0.5001798E-03  0.3579820E+00  0.8842111E+00  0.3000326E+00  0.9704245E-05
    1  0.4548173E-01  0.1369837E+00 -0.5001829E-03  0.3005870E+00  0.9053292E+00  0.3000441E+00  0.9704368E-05
    1  0.3661172E-01  0.1396163E+00 -0.5001813E-03  0.2419704E+00  0.9227245E+00  0.3000498E+00  0.9704308E-05
    1  0.2759125E-01  0.1416751E+00 -0.5001829E-03  0.1823452E+00  0.9363323E+00  0.3000533E+00  0.9704354E-05
