 
      1   3920    980      1
    1  0.2547802E+01  0.1144220E+00 -0.1274510E+00  0.6399195E+00  0.2873893E-01  0.7679043E+00  0.8930036E-01
    1  0.2527289E+01  0.3423445E+00 -0.1274510E+00  0.6347671E+00  0.8598514E-01  0.7679045E+00  0.8930041E-01
    1  0.2486428E+01  0.5675108E+00 -0.1274510E+00  0.6245045E+00  0.1425386E+00  0.7679043E+00  0.8930036E-01
    1  0.2425547E+01  0.7881079E+00 -0.1274510E+00  0.6092136E+00  0.1979458E+00  0.7679039E+00  0.8930031E-01
    1  0.2345137E+01  0.1002359E+01 -0.1274510E+00  0.5890172E+00  0.2517586E+00  0.7679039E+00  0.8930033E-01
    1  0.2245845E+01  0.1208541E+01 -0.1274510E+00  0.5640784E+00  0.3035432E+00  0.7679044E+00  0.8930029E-01
    1  0.2128471E+01  0.1404992E+01 -0.1274509E+00  0.5345987E+00  0.3528848E+00  0.7679039E+00  0.8930039E-01
    1  0.1993960E+01  0.1590130E+01 -0.1274511E+00  0.5008145E+00  0.3993855E+00  0.7679038E+00  0.8930030E-01
    1  0.1843395E+01  0.1762466E+01 -0.1274509E+00  0.4629962E+00  0.4426717E+00  0.7679039E+00  0.8930036E-01
    1  0.1677987E+01  0.1920611E+01 -0.1274510E+00  0.4214535E+00  0.4823913E+00  0.7679033E+00  0.8930019E-01
    1  0.1499070E+01  0.2063293E+01 -0.1274510E+00  0.3765153E+00  0.5182281E+00  0.7679035E+00  0.8930020E-01
    1  0.1308083E+01  0.2189363E+01 -0.1274510E+00  0.3285444E+00  0.5498927E+00  0.7679040E+00  0.8930036E-01
    1  0.1106564E+01  0.2297804E+01 -0.1274509E+00  0.2779314E+00  0.5771289E+00  0.7679040E+00  0.8930025E-01
    1  0.8961362E+00  0.2387746E+01 -0.1274510E+00  0.2250789E+00  0.5997192E+00  0.7679038E+00  0.8930040E-01
    1  0.6784926E+00  0.2458463E+01 -0.1274510E+00  0.1704125E+00  0.6174816E+00  0.7679037E+00  0.8930023E-01
    1  0.4553862E+00  0.2509385E+01 -0.1274510E+00  0.1143768E+00  0.6302711E+00  0.7679038E+00  0.8930027E-01
    1  0.2286134E+00  0.2540103E+01 -0.1274510E+00  0.5741982E-01  0.6379862E+00  0.7679040E+00  0.8930033E-01
    1 -0.1862645E-08  0.2550370E+01 -0.1274510E+00  0.0000000E+00  0.6405650E+00  0.7679039E+00  0.8930030E-01
    1 -0.2286134E+00  0.2540103E+01 -0.1274510E+00 -0.5741982E-01  0.6379862E+00  0.7679040E+00  0.8930033E-01
    1 -0.4553862E+00  0.2509385E+01 -0.1274510E+00 -0.1143768E+00  0.6302711E+00  0.7679038E+00  0.8930027E-01
    1 -0.6784925E+00  0.2458463E+01 -0.1274510E+00 -0.1704125E+00  0.6174816E+00  0.7679037E+00  0.8930023E-01
    1 -0.8961361E+00  0.2387746E+01 -0.1274510E+00 -0.2250789E+00  0.5997192E+00  0.7679038E+00  0.8930040E-01
    1 -0.1106564E+01  0.2297805E+01 -0.1274509E+00 -0.2779314E+00  0.5771289E+00  0.7679040E+00  0.8930025E-01
    1 -0.1308083E+01  0.2189363E+01 -0.1274510E+00 -0.3285444E+00  0.5498927E+00  0.7679040E+00  0.8930036E-01
    1 -0.1499070E+01  0.2063293E+01 -0.1274509E+00 -0.3765153E+00  0.5182281E+00  0.7679035E+00  0.8930020E-01
    1 -0.1677988E+01  0.1920612E+01 -0.1274511E+00 -0.4214535E+00  0.4823913E+00  0.7679033E+00  0.8930019E-01
    1 -0.1843395E+01  0.1762466E+01 -0.1274509E+00 -0.4629962E+00  0.4426717E+00  0.7679039E+00  0.8930036E-01
    1 -0.1993960E+01  0.1590130E+01 -0.1274511E+00 -0.5008145E+00  0.3993855E+00  0.7679038E+00  0.8930030E-01
    1 -0.2128471E+01  0.1404991E+01 -0.1274510E+00 -0.5345987E+00  0.3528848E+00  0.7679039E+00  0.8930040E-01
    1 -0.2245845E+01  0.1208541E+01 -0.1274510E+00 -0.5640784E+00  0.3035432E+00  0.7679043E+00  0.8930028E-01
    1 -0.2345137E+01  0.1002360E+01 -0.1274509E+00 -0.5890172E+00  0.2517586E+00  0.7679039E+00  0.8930033E-01
