20.357162,0.508352,
20.455984,0.472330,
20.554805,0.432834,
20.653626,0.390049,
20.752447,0.344110,
20.851268,0.295082,
20.950089,0.242960,
21.048911,0.187702,
21.147732,0.129273,
21.246553,0.067709,
21.345374,0.003180,
21.444195,-0.063946,
21.543017,-0.133079,
21.641838,-0.203376,
21.740659,-0.273769,
21.839480,-0.343013,
21.938301,-0.409767,
22.037122,-0.472696,
22.135944,-0.530586,
22.234765,-0.582452,
22.333586,-0.627637,
22.432407,-0.665880,
22.531228,-0.697348,
22.630050,-0.722625,
22.728871,-0.742662,
22.827692,-0.758683,
22.926513,-0.772068,
23.025334,-0.784216,
23.124155,-0.796404,
23.222977,-0.809669,
23.321798,-0.824700,
23.420619,-0.841780,
23.519440,-0.860769,
23.618261,-0.881120,
23.717082,-0.901953,
23.815904,-0.922143,
23.914725,-0.940446,
24.013546,-0.955617,
24.112367,-0.966536,
24.211188,-0.972301,
24.310010,-0.972307,
24.408831,-0.966277,
24.507652,-0.954264,
24.606473,-0.936624,
24.705294,-0.913943,
24.804115,-0.886970,
24.902937,-0.856522,
25.001758,-0.823400,
25.100579,-0.788322,
25.199400,-0.751868,
25.298221,-0.714456,
25.397042,-0.676340,
25.495864,-0.637631,
25.594685,-0.598343,
25.693506,-0.558438,
25.792327,-0.517886,
25.891148,-0.476709,
25.989970,-0.435017,
26.088791,-0.393033,
26.187612,-0.351086,
26.286433,-0.309594,
26.385254,-0.269033,
26.484075,-0.229887,
26.582897,-0.192603,
26.681718,-0.157543,
26.780539,-0.124946,
26.879360,-0.094904,
26.978181,-0.067358,
27.077002,-0.042100,
27.175824,-0.018805,
27.274645,0.002940,
27.373466,0.023569,
27.472287,0.043537,
27.571108,0.063237,
27.669930,0.082984,
27.768751,0.102997,
27.867572,0.123389,
27.966393,0.144177,
28.065214,0.165296,
28.164035,0.186629,
28.262857,0.208035,
28.361678,0.229375,
28.460499,0.250535,
28.559320,0.271443,
28.658141,0.292069,
28.756962,0.312419,
28.855784,0.332527,
28.954605,0.352425,
29.053426,0.372132,
29.152247,0.391629,
29.251068,0.410850,
29.349890,0.429679,
29.448711,0.447962,
29.547532,0.465521,
29.646353,0.482188,
29.745174,0.497838,
29.843995,0.512422,
29.942817,0.525999,
30.041638,0.538761,
30.140459,0.551034,
30.239280,0.563276,
30.338101,0.576048,
30.436922,0.589975,
30.535744,0.605689,
30.634565,0.623767,
30.733386,0.644671,
30.832207,0.668684,
30.931028,0.695870,
31.029850,0.726039,
31.128671,0.758745,
31.227492,0.793295,
31.326313,0.828790,
31.425134,0.864175,
31.523955,0.898308,
31.622777,0.930034,
31.721598,0.958255,
31.820419,0.981989,
31.919240,1.000422,
32.018061,1.012932,
32.116882,1.019098,
32.215704,1.018684,
32.314525,1.011608,
32.413346,0.997900,
32.512167,0.977653,
32.610988,0.950974,
32.709810,0.917951,
32.808631,0.878627,
32.907452,0.832991,
33.006273,0.780994,
33.105094,0.722579,
33.203915,0.657720,
33.302737,0.586470,
33.401558,0.509013,
33.500379,0.425701,
33.599200,0.337079,
33.698021,0.243898,
33.796842,0.147095,
33.895664,0.047763,
33.994485,-0.052902,
34.093306,-0.153665,
34.192127,-0.253315,
34.290948,-0.350732,
34.389770,-0.444939,
34.488591,-0.535133,
34.587412,-0.620699,
34.686233,-0.701198,
34.785054,-0.776338,
34.883875,-0.845922,
34.982697,-0.909794,
35.081518,-0.967781,
35.180339,-1.019643,
35.279160,-1.065042,
35.377981,-1.103530,
35.476803,-1.134567,
35.575624,-1.157556,
35.674445,-1.171910,
35.773266,-1.177123,
35.872087,-1.172855,
35.970908,-1.159002,
36.069730,-1.135763,
36.168551,-1.103671,
36.267372,-1.063603,
36.366193,-1.016750,
36.465014,-0.964560,
36.563835,-0.908648,
36.662657,-0.850694,
36.761478,-0.792326,
36.860299,-0.735004,
36.959120,-0.679930,
37.057941,-0.627967,
37.156763,-0.579602,
37.255584,-0.534934,
37.354405,-0.493710,
37.453226,-0.455379,
37.552047,-0.419179,
37.650868,-0.384238,
37.749690,-0.349680,
37.848511,-0.314718,
37.947332,-0.278741,
38.046153,-0.241370,
38.144974,-0.202491,
38.243795,-0.162256,
38.342617,-0.121058,
38.441438,-0.079489,
38.540259,-0.038272,
38.639080,0.001800,
38.737901,0.039946,
38.836723,0.075442,
38.935544,0.107685,
39.034365,0.136222,
39.133186,0.160769,
39.232007,0.181212,
39.330828,0.197602,
39.429650,0.210129,
39.528471,0.219102,
39.627292,0.224923,
39.726113,0.228059,
39.824934,0.229024,
39.923755,0.228360,
40.022577,0.226623,
40.121398,0.224370,
40.220219,0.222150,
40.319040,0.220486,
40.417861,0.219867,
40.516683,0.220722,
40.615504,0.223404,
40.714325,0.228167,
40.813146,0.235144,
40.911967,0.244331,
41.010788,0.255579,
41.109610,0.268585,
41.208431,0.282907,
41.307252,0.297973,
41.406073,0.313118,
41.504894,0.327610,
41.603715,0.340694,
41.702537,0.351631,
41.801358,0.359743,
41.900179,0.364443,
41.999000,0.365272,
42.097821,0.361913,
42.196643,0.354209,
42.295464,0.342165,
42.394285,0.325947,
42.493106,0.305867,
42.591927,0.282370,
42.690748,0.256013,
42.789570,0.227445,
42.888391,0.197380,
42.987212,0.166571,
43.086033,0.135785,
43.184854,0.105772,
43.283675,0.077239,
43.382497,0.050818,
43.481318,0.027045,
43.580139,0.006330,
43.678960,-0.011058,
43.777781,-0.024999,
43.876603,-0.035528,
43.975424,-0.042825,
44.074245,-0.047191,
44.173066,-0.049024,
44.271887,-0.048777,
44.370708,-0.046917,
44.469530,-0.043884,
44.568351,-0.040046,
44.667172,-0.035671,
44.765993,-0.030906,
44.864814,-0.025768,
44.963635,-0.020153,
45.062457,-0.013857,
45.161278,-0.006610,
45.260099,0.001890,
45.358920,0.011938,
45.457741,0.023764,
45.556563,0.037527,
45.655384,0.053285,
45.754205,0.070987,
45.853026,0.090479,
45.951847,0.111525,
46.050668,0.133831,
46.149490,0.157072,
46.248311,0.180918,
46.347132,0.205058,
46.445953,0.229205,
46.544774,0.253098,
46.643595,0.276490,
46.742417,0.299121,
46.841238,0.320696,
46.940059,0.340853,
47.038880,0.359145,
47.137701,0.375025,
47.236523,0.387855,
47.335344,0.396922,
47.434165,0.401479,
47.532986,0.400792,
47.631807,0.394206,
47.730628,0.381200,
47.829450,0.361450,
47.928271,0.334873,
48.027092,0.301654,
48.125913,0.262256,
48.224734,0.217401,
48.323555,0.168034,
48.422377,0.115272,
48.521198,0.060338,
48.620019,0.004490,
48.718840,-0.051028,
48.817661,-0.105074,
48.916483,-0.156613,
49.015304,-0.204762,
49.114125,-0.248789,
49.212946,-0.288113,
49.311767,-0.322283,
49.410588,-0.350965,
49.509410,-0.373922,
49.608231,-0.391005,
49.707052,-0.402156,
49.805873,-0.407414,
49.904694,-0.406940,
50.003516,-0.401031,
50.102337,-0.390151,
50.201158,-0.374935,
50.299979,-0.356190,
50.398800,-0.334877,
50.497621,-0.312065,
50.596443,-0.288871,
50.695264,-0.266385,
50.794085,-0.245583,
50.892906,-0.227244,
50.991727,-0.211879,
51.090548,-0.199678,
51.189370,-0.190492,
51.288191,-0.183842,
51.387012,-0.178967,
51.485833,-0.174904,
51.584654,-0.170591,
51.683476,-0.164980,
51.782297,-0.157159,
51.881118,-0.146455,
51.979939,-0.132518,
52.078760,-0.115372,
52.177581,-0.095422,
52.276403,-0.073433,
52.375224,-0.050468,
52.474045,-0.027797,
52.572866,-0.006790,
52.671687,0.011170,
52.770508,0.024834,
52.869330,0.033127,
52.968151,0.035230,
53.066972,0.030607,
53.165793,0.019011,
53.264614,0.000462,
53.363436,-0.024783,
53.462257,-0.056279,
53.561078,-0.093432,
53.659899,-0.135539,
53.758720,-0.181809,
53.857541,-0.231374,
53.956363,-0.283291,
54.055184,-0.336535,
54.154005,-0.389987,
54.252826,-0.442442,
54.351647,-0.492615,
54.450468,-0.539175,
54.549290,-0.580790,
54.648111,-0.616199,
54.746932,-0.644280,
54.845753,-0.664128,
54.944574,-0.675120,
55.043396,-0.676964,
55.142217,-0.669716,
55.241038,-0.653761,
55.339859,-0.629767,
55.438680,-0.598603,
55.537501,-0.561234,
55.636323,-0.518610,
55.735144,-0.471559,
55.833965,-0.420697,
55.932786,-0.366379,
56.031607,-0.308684,
56.130428,-0.247448,
56.229250,-0.182346,
56.328071,-0.113003,
56.426892,-0.039125,
56.525713,0.039366,
56.624534,0.122208,
56.723356,0.208720,
56.822177,0.297763,
56.920998,0.387762,
57.019819,0.476784,
57.118640,0.562667,
57.217461,0.643189,
57.316283,0.716251,
57.415104,0.780063,
57.513925,0.833294,
57.612746,0.875190,
57.711567,0.905624,
57.810388,0.925080,
57.909210,0.934577,
58.008031,0.935540,
58.106852,0.929627,
58.205673,0.918543,
58.304494,0.903871,
58.403316,0.886915,
58.502137,0.868613,
58.600958,0.849487,
58.699779,0.829675,
58.798600,0.809009,
58.897421,0.787140,
58.996243,0.763684,
59.095064,0.738370,
59.193885,0.711170,
59.292706,0.682379,
59.391527,0.652645,
59.490348,0.622929,
59.589170,0.594415,
59.687991,0.568364,
59.786812,0.545939,
59.885633,0.528029,
59.984454,0.515083,
60.083276,0.506994,
60.182097,0.503040,
60.280918,0.501896,
60.379739,0.501716,
60.478560,0.500291,
60.577381,0.495243,
60.676203,0.484261,
60.775024,0.465327,
60.873845,0.436923,
60.972666,0.398191,
61.071487,0.349023,
61.170308,0.290076,
61.269130,0.222715,
61.367951,0.148878,
61.466772,0.070900,
61.565593,-0.008700,
61.664414,-0.087461,
61.763236,-0.163141,
61.862057,-0.233928,
61.960878,-0.298533,
62.059699,-0.356251,
62.158520,-0.406947,
62.257341,-0.451004,
62.356163,-0.489208,
62.454984,-0.522618,
62.553805,-0.552427,
62.652626,-0.579817,
62.751447,-0.605851,
62.850268,-0.631382,
62.949090,-0.657001,
63.047911,-0.683019,
63.146732,-0.709477,
63.245553,-0.736179,
63.344374,-0.762739,
63.443196,-0.788628,
63.542017,-0.813228,
63.640838,-0.835869,
63.739659,-0.855867,
63.838480,-0.872551,
63.937301,-0.885290,
64.036123,-0.893513,
64.134944,-0.896738,
64.233765,-0.894604,
64.332586,-0.886904,
64.431407,-0.873624,
64.530229,-0.854970,
64.629050,-0.831391,
64.727871,-0.803579,
64.826692,-0.772449,
64.925513,-0.739090,
65.024334,-0.704696,
65.123156,-0.670462,
65.221977,-0.637489,
65.320798,-0.606663,
65.419619,-0.578566,
65.518440,-0.553404,
65.617261,-0.530964,
65.716083,-0.510629,
65.814904,-0.491430,
65.913725,-0.472136,
66.012546,-0.451393,
66.111367,-0.427861,
66.210189,-0.400375,
66.309010,-0.368073,
66.407831,-0.330501,
66.506652,-0.287671,
66.605473,-0.240062,
66.704294,-0.188573,
66.803116,-0.134425,
66.901937,-0.079030,
67.000758,-0.023834,
67.099579,0.029827,
67.198400,0.080857,
67.297221,0.128499,
67.396043,0.172373,
67.494864,0.212474,
67.593685,0.249111,
67.692506,0.282809,
67.791327,0.314187,
67.890149,0.343826,
67.988970,0.372149,
68.087791,0.399337,
68.186612,0.425285,
68.285433,0.449602,
68.384254,0.471677,
68.483076,0.490768,
68.581897,0.506133,
68.680718,0.517164,
68.779539,0.523514,
68.878360,0.525190,
68.977181,0.522604,
69.076003,0.516572,
69.174824,0.508253,
69.273645,0.499048,
69.372466,0.490449,
69.471287,0.483884,
69.570109,0.480559,
69.668930,0.481325,
69.767751,0.486586,
69.866572,0.496266,
69.965393,0.509833,
70.064214,0.526374,
70.163036,0.544728,
70.261857,0.563637,
70.360678,0.581908,
70.459499,0.598569,
70.558320,0.612975,
70.657141,0.624883,
70.755963,0.634455,
70.854784,0.642208,
70.953605,0.648910,
71.052426,0.655439,
71.151247,0.662618,
71.250069,0.671059,
71.348890,0.681024,
71.447711,0.692333,
71.546532,0.704319,
71.645353,0.715855,
71.744174,0.725423,
71.842996,0.731249,
71.941817,0.731460,
72.040638,0.724259,
72.139459,0.708098,
72.238280,0.681819,
72.337101,0.644767,
72.435923,0.596835,
72.534744,0.538475,
72.633565,0.470642,
72.732386,0.394709,
72.831207,0.312339,
72.930029,0.225360,
73.028850,0.135629,
73.127671,0.044918,
73.226492,-0.045170,
73.325313,-0.133256,
73.424134,-0.218208,
73.522956,-0.299125,
73.621777,-0.375308,
73.720598,-0.446214,
73.819419,-0.511404,
73.918240,-0.570504,
74.017061,-0.623172,
74.115883,-0.669092,
74.214704,-0.707978,
74.313525,-0.739594,
74.412346,-0.763793,
74.511167,-0.780541,
74.609989,-0.789957,
74.708810,-0.792322,
74.807631,-0.788091,
74.906452,-0.777873,
75.005273,-0.762407,
75.104094,-0.742518,
75.202916,-0.719071,
75.301737,-0.692919,
75.400558,-0.664866,
75.499379,-0.635632,
75.598200,-0.605832,
75.697021,-0.575979,
75.795843,-0.546487,
75.894664,-0.517693,
75.993485,-0.489881,
76.092306,-0.463301,
76.191127,-0.438196,
76.289949,-0.414803,
76.388770,-0.393356,
76.487591,-0.374078,
76.586412,-0.357159,
76.685233,-0.342733,
76.784054,-0.330862,
76.882876,-0.321511,
76.981697,-0.314543,
77.080518,-0.309720,
77.179339,-0.306713,
77.278160,-0.305120,
77.376981,-0.304500,
77.475803,-0.304393,
77.574624,-0.304350,
77.673445,-0.303950,
77.772266,-0.302813,
77.871087,-0.300593,
77.969909,-0.296973,
78.068730,-0.291646,
78.167551,-0.284297,
78.266372,-0.274584,
78.365193,-0.262131,
78.464014,-0.246524,
78.562836,-0.227331,
78.661657,-0.204125,
78.760478,-0.176523,
78.859299,-0.144231,
78.958120,-0.107088,
79.056942,-0.065111,
79.155763,-0.018520,
79.254584,0.032239,
79.353405,0.086504,
79.452226,0.143413,
79.551047,0.201945,
79.649869,0.260964,
79.748690,0.319281,
79.847511,0.375707,
79.946332,0.429106,
80.045153,0.478433,
80.143974,0.522771,
80.242796,0.561338,
80.341617,0.593497,
80.440438,0.618753,
80.539259,0.636746,
80.638080,0.647244,
80.736902,0.650152,
80.835723,0.645516,
80.934544,0.633543,
81.033365,0.614624,
81.132186,0.589362,
81.231007,0.558591,
81.329829,0.523384,
81.428650,0.485044,
81.527471,0.445073,
81.626292,0.405114,
81.725113,0.366868,
81.823934,0.331995,
81.922756,0.302004,
82.021577,0.278138,
82.120398,0.261275,
82.219219,0.251850,
82.318040,0.249804,
82.416862,0.254578,
82.515683,0.265146,
82.614504,0.280081,
82.713325,0.297665,
82.812146,0.316011,
82.910967,0.333202,
83.009789,0.347430,
83.108610,0.357110,
83.207431,0.360979,
83.306252,0.358157,
83.405073,0.348176,
83.503894,0.330970,
83.602716,0.306839,
83.701537,0.276390,
83.800358,0.240462,
83.899179,0.200054,
83.998000,0.156252,
84.096822,0.110165,
84.195643,0.062880,
84.294464,0.015428,
84.393285,-0.031240,
84.492106,-0.076267,
84.590927,-0.118904,
84.689749,-0.158521,
84.788570,-0.194627,
84.887391,-0.226894,
84.986212,-0.255177,
85.085033,-0.279537,
85.183854,-0.300259,
85.282676,-0.317846,
85.381497,-0.332999,
85.480318,-0.346577,
85.579139,-0.359525,
85.677960,-0.372789,
85.776782,-0.387217,
85.875603,-0.403456,
85.974424,-0.421864,
86.073245,-0.442437,
86.172066,-0.464782,
86.270887,-0.488119,
86.369709,-0.511334,
86.468530,-0.533075,
86.567351,-0.551875,
86.666172,-0.566304,
86.764993,-0.575116,
86.863814,-0.577389,
86.962636,-0.572627,
87.061457,-0.560823,
87.160278,-0.542463,
87.259099,-0.518477,
87.357920,-0.490139,
87.456742,-0.458922,
87.555563,-0.426337,
87.654384,-0.393769,
87.753205,-0.362323,
87.852026,-0.332717,
87.950847,-0.305216,
88.049669,-0.279636,
88.148490,-0.255391,
88.247311,-0.231605,
88.346132,-0.207255,
88.444953,-0.181328,
88.543774,-0.152986,
88.642596,-0.121694,
88.741417,-0.087318,
88.840238,-0.050165,
88.939059,-0.010966,
89.037880,0.029196,
89.136702,0.069002,
89.235523,0.107042,
89.334344,0.141973,
89.433165,0.172665,
89.531986,0.198320,
89.630807,0.218551,
89.729629,0.233408,
89.828450,0.243356,
89.927271,0.249207,
90.026092,0.252020,
90.124913,0.252975,
90.223734,0.253253,
90.322556,0.253928,
90.421377,0.255877,
90.520198,0.259737,
90.619019,0.265888,
90.717840,0.274478,
90.816662,0.285468,
90.915483,0.298695,
91.014304,0.313935,
91.113125,0.330956,
91.211946,0.349554,
91.310767,0.369561,
91.409589,0.390832,
91.508410,0.413215,
91.607231,0.436498,
91.706052,0.460374,
91.804873,0.484401,
91.903694,0.507989,
92.002516,0.530414,
92.101337,0.550857,
92.200158,0.568468,
92.298979,0.582447,
92.397800,0.592123,
92.496622,0.597035,
92.595443,0.596972,
92.694264,0.592000,
92.793085,0.582435,
92.891906,0.568783,
92.990727,0.551650,
93.089549,0.531626,
93.188370,0.509167,
93.287191,0.484491,
93.386012,0.457500,
93.484833,0.427750,
93.583655,0.394472,
93.682476,0.356641,
93.781297,0.313101,
93.880118,0.262720,
93.978939,0.204558,
94.077760,0.138032,
94.176582,0.063054,
94.275403,-0.011366,
94.374224,-0.032532,
94.473045,-0.053640,
94.571866,-0.074549,
94.670687,-0.095125,
94.769509,-0.115191,
94.868330,-0.134477,
94.967151,-0.152583,
95.065972,-0.168964,
95.164793,-0.182929,
95.263615,-0.193668,
95.362436,-0.200300,
95.461257,-0.201940,
95.560078,-0.197767,
95.658899,-0.187102,
95.757720,-0.169478,
95.856542,-0.144688,
95.955363,-0.112824,
96.054184,-0.074278,
96.153005,-0.029731,
96.251826,0.019891,
96.350647,0.073476,
96.449469,0.129787,
96.548290,0.187543,
96.647111,0.245479,
96.745932,0.302402,
96.844753,0.357230,
96.943575,0.409009,
97.042396,0.456909,
97.141217,0.500213,
97.240038,0.538283,
97.338859,0.570525,
97.437680,0.596364,
97.536502,0.615216,
97.635323,0.626484,
97.734144,0.629566,
97.832965,0.623882,
97.931786,0.608917,
98.030607,0.584274,
98.129429,0.549733,
98.228250,0.505308,
98.327071,0.451284,
98.425892,0.388255,
98.524713,0.317120,
98.623535,0.239074,
98.722356,0.155562,
98.821177,0.068220,
98.919998,-0.021195,
99.018819,-0.110891,
99.117640,-0.199114,
99.216462,-0.284225,
99.315283,-0.364753,
99.414104,-0.439431,
99.512925,-0.507222,
99.611746,-0.567308,
99.710567,-0.619083,
99.809389,-0.662125,
99.908210,-0.696164,
100.007031,-0.721056,
100.105852,-0.736767,
100.204673,-0.743356,
100.303495,-0.740984,
100.402316,-0.729919,
100.501137,-0.710558,
100.599958,-0.683442,
100.698779,-0.649269,
100.797600,-0.608893,
100.896422,-0.563309,
100.995243,-0.513618,
101.094064,-0.460977,
101.192885,-0.406524,
101.291706,-0.351311,
101.390527,-0.296227,
101.489349,-0.241928,
101.588170,-0.188798,
101.686991,-0.136928,
101.785812,-0.086130,
101.884633,-0.035987,
101.983455,0.014068,
102.082276,0.064650,
102.181097,0.116301,
102.279918,0.169380,
102.378739,0.223956,
102.477560,0.279732,
102.576382,0.336012,
102.675203,0.391708,
102.774024,0.445392,
102.872845,0.495398,
102.971666,0.539952,
103.070487,0.577326,
103.169309,0.605991,
103.268130,0.624761,
103.366951,0.632902,
103.465772,0.630206,
103.564593,0.617001,
103.663415,0.594121,
103.762236,0.562813,
103.861057,0.524615,
103.959878,0.481203,
104.058699,0.434235,
104.157520,0.385207,
104.256342,0.335339,
104.355163,0.285502,
104.453984,0.236201,
104.552805,0.187613,
104.651626,0.139660,
104.750447,0.092137,
104.849269,0.044840,
104.948090,-0.002290,
105.046911,-0.049057,
105.145732,-0.094925,
105.244553,-0.138993,
105.343375,-0.180020,
105.442196,-0.216510,
105.541017,-0.246837,
105.639838,-0.269414,
105.738659,-0.282863,
105.837480,-0.286181,
105.936302,-0.278883,
106.035123,-0.261084,
106.133944,-0.233528,
106.232765,-0.197557,
106.331586,-0.155002,
106.430408,-0.108036,
106.529229,-0.058984,
106.628050,-0.010117,
106.726871,0.036537,
106.825692,0.079359,
106.924513,0.117250,
107.023335,0.149683,
107.122156,0.176684,
107.220977,0.198756,
107.319798,0.216742,
107.418619,0.231662,
107.517440,0.244530,
107.616262,0.256186,
107.715083,0.267160,
107.813904,0.277577,
107.912725,0.287136,
108.011546,0.295138,
108.110368,0.300583,
108.209189,0.302304,
108.308010,0.299138,
108.406831,0.290094,
108.505652,0.274513,
108.604473,0.252183,
108.703295,0.223406,
108.802116,0.189004,
108.900937,0.150262,
108.999758,0.108810,
109.098579,0.066468,
109.197400,0.025060,
109.296222,-0.013766,
109.395043,-0.048706,
109.493864,-0.078927,
109.592685,-0.104142,
109.691506,-0.124617,
109.790328,-0.141125,
109.889149,-0.154836,
109.987970,-0.167167,
110.086791,-0.179608,
110.185612,-0.193540,
110.284433,-0.210069,
110.383255,-0.229898,
110.482076,-0.253241,
110.580897,-0.279798,
110.679718,-0.308781,
110.778539,-0.339000,
110.877360,-0.368987,
110.976182,-0.397146,
111.075003,-0.421918,
111.173824,-0.441932,
111.272645,-0.456140,
111.371466,-0.463912,
111.470288,-0.465086,
111.569109,-0.459978,
111.667930,-0.449339,
111.766751,-0.434281,
111.865572,-0.416171,
111.964393,-0.396507,
112.063215,-0.376796,
112.162036,-0.358434,
112.260857,-0.342601,
112.359678,-0.330191,
112.458499,-0.321756,
112.557320,-0.317490,
112.656142,-0.317232,
112.754963,-0.320503,
112.853784,-0.326550,
112.952605,-0.334410,
113.051426,-0.342982,
113.150248,-0.351099,
113.249069,-0.357597,
113.347890,-0.361387,
113.446711,-0.361510,
113.545532,-0.357188,
113.644353,-0.347864,
113.743175,-0.333230,
113.841996,-0.313237,
113.940817,-0.288094,
114.039638,-0.258252,
114.138459,-0.224371,
114.237280,-0.187274,
114.336102,-0.147884,
114.434923,-0.107160,
114.533744,-0.066023,
114.632565,-0.025285,
114.731386,0.014410,
114.830208,0.052636,
114.929029,0.089216,
115.027850,0.124222,
115.126671,0.157958,
115.225492,0.190919,
115.324313,0.223721,
115.423135,0.257028,
115.521956,0.291463,
115.620777,0.327527,
115.719598,0.365524,
115.818419,0.405512,
115.917240,0.447268,
116.016062,0.490294,
116.114883,0.533837,
116.213704,0.576950,
116.312525,0.618559,
116.411346,0.657550,
116.510168,0.692853,
116.608989,0.723522,
116.707810,0.748800,
116.806631,0.768161,
116.905452,0.781324,
117.004273,0.788248,
117.103095,0.789102,
117.201916,0.784214,
117.300737,0.774015,
117.399558,0.758982,
117.498379,0.739585,
117.597200,0.716249,
117.696022,0.689331,
117.794843,0.659122,
117.893664,0.625865,
117.992485,0.589780,
118.091306,0.551108,
118.190128,0.510148,
118.288949,0.467288,
118.387770,0.423021,
118.486591,0.377945,
118.585412,0.332740,
118.684233,0.288122,
118.783055,0.244792,
118.881876,0.203363,
118.980697,0.164298,
119.079518,0.127849,
119.178339,0.094017,
119.277160,0.062536,
119.375982,0.032884,
119.474803,0.004320,
119.573624,-0.024045,
119.672445,-0.053167,
119.771266,-0.083970,
119.870088,-0.117247,
119.968909,-0.153575,
120.067730,-0.193248,
120.166551,-0.236230,
120.265372,-0.282158,
120.364193,-0.330356,
120.463015,-0.379902,
