Nb de periode :   100
 0.1000
  0.685950E+00 -0.137807E-06  0.211264E+01
 -0.897853E-07  0.441095E+01  0.162981E-07
  0.211261E+01 -0.241271E-06  0.650658E+01
 0.3010
  0.680124E+00 -0.164658E-06  0.209471E+01
  0.496972E-07  0.443039E+01  0.618798E-08
  0.209475E+01 -0.698469E-06  0.645161E+01
 0.5020
  0.680942E+00  0.587851E-07  0.209722E+01
 -0.295664E-07  0.445502E+01  0.124759E-06
  0.209727E+01 -0.568140E-07  0.645933E+01
 0.7030
  0.679497E+00 -0.740191E-07  0.209278E+01
 -0.443783E-07  0.449227E+01 -0.705417E-07
  0.209282E+01  0.808083E-07  0.644566E+01
 0.9040
  0.680587E+00  0.182857E-06  0.209613E+01
  0.248530E-07  0.452740E+01  0.213762E-06
  0.209618E+01  0.306220E-06  0.645600E+01
 1.1051
  0.681838E+00  0.674230E-07  0.209998E+01
  0.107245E-06  0.456147E+01  0.116726E-06
  0.210003E+01 -0.421393E-09  0.646788E+01
 1.3061
  0.684157E+00  0.126482E-06  0.210712E+01
  0.242446E-07  0.459211E+01  0.210358E-07
  0.210717E+01  0.347982E-06  0.648984E+01
 1.5071
  0.686212E+00 -0.520639E-07  0.211345E+01
  0.117414E-07  0.462118E+01 -0.318254E-06
  0.211350E+01  0.170868E-06  0.650933E+01
 1.7081
  0.686519E+00  0.116137E-06  0.211440E+01
 -0.280801E-07  0.464410E+01  0.981441E-08
  0.211445E+01  0.621579E-06  0.651226E+01
 1.9091
  0.689903E+00 -0.201598E-06  0.212481E+01
  0.303678E-07  0.466133E+01  0.141472E-07
  0.212487E+01 -0.300263E-06  0.654434E+01
 2.1101
  0.690979E+00 -0.299134E-06  0.212814E+01
 -0.901486E-07  0.467131E+01 -0.379132E-06
  0.212818E+01 -0.101999E-05  0.655456E+01
 2.3111
  0.693643E+00 -0.639725E-07  0.213633E+01
 -0.546033E-07  0.467414E+01 -0.620583E-07
  0.213638E+01 -0.245009E-06  0.657981E+01
 2.5121
  0.697529E+00  0.807268E-07  0.214830E+01
  0.685853E-07  0.466736E+01  0.287688E-06
  0.214835E+01  0.174615E-06  0.661665E+01
 2.7131
  0.698737E+00  0.427365E-07  0.215202E+01
 -0.873609E-07  0.465383E+01 -0.268090E-06
  0.215207E+01 -0.130097E-06  0.662811E+01
 2.9141
  0.702805E+00 -0.818943E-07  0.216455E+01
  0.854896E-07  0.463202E+01  0.383505E-08
  0.216460E+01 -0.157237E-06  0.666671E+01
 3.1152
  0.707979E+00 -0.114504E-06  0.218048E+01
 -0.105236E-06  0.460004E+01 -0.237379E-06
  0.218053E+01 -0.693301E-06  0.671575E+01
 3.3162
  0.710872E+00 -0.262589E-07  0.218939E+01
  0.730193E-07  0.456156E+01  0.718960E-07
  0.218944E+01 -0.433623E-06  0.674321E+01
 3.5172
  0.714651E+00 -0.199786E-06  0.220103E+01
 -0.213158E-07  0.451547E+01  0.624912E-07
  0.220108E+01 -0.564274E-06  0.677904E+01
 3.7182
  0.720690E+00 -0.400514E-06  0.221963E+01
 -0.164439E-06  0.446245E+01 -0.292057E-06
  0.221968E+01 -0.165816E-05  0.683632E+01
 3.9192
  0.727089E+00 -0.100328E-05  0.223933E+01
 -0.196640E-06  0.440134E+01 -0.566988E-06
  0.223938E+01 -0.331496E-05  0.689698E+01
 4.1202
  0.732050E+00 -0.138912E-05  0.225461E+01
 -0.269776E-06  0.433512E+01 -0.879288E-06
  0.225466E+01 -0.399952E-05  0.694402E+01
 4.3212
  0.737395E+00 -0.256204E-05  0.227107E+01
 -0.634393E-06  0.426517E+01 -0.167850E-05
  0.227112E+01 -0.783126E-05  0.699472E+01
 4.5222
  0.744213E+00  0.502708E-06  0.229206E+01
  0.360298E-06  0.419001E+01  0.117017E-05
  0.229212E+01  0.191198E-05  0.705939E+01
 4.7232
  0.752204E+00  0.301388E-06  0.231667E+01
  0.100068E-06  0.411067E+01  0.315092E-06
  0.231672E+01  0.808829E-06  0.713516E+01
 4.9242
  0.760410E+00  0.115001E-05  0.234194E+01
  0.382705E-06  0.402885E+01  0.145555E-05
  0.234199E+01  0.329654E-05  0.721297E+01
 5.1253
  0.767565E+00 -0.337349E-06  0.236398E+01
  0.361608E-07  0.394450E+01  0.481902E-06
  0.236403E+01 -0.692688E-06  0.728083E+01
 5.3263
  0.774520E+00  0.499648E-06  0.238539E+01
  0.697671E-07  0.385901E+01  0.206678E-06
  0.238545E+01  0.126315E-05  0.734679E+01
 5.5273
  0.782152E+00  0.367995E-06  0.240889E+01
  0.670614E-07  0.377308E+01  0.257462E-06
  0.240895E+01  0.950654E-06  0.741916E+01
 5.7283
  0.790527E+00  0.664965E-07  0.243468E+01
 -0.129091E-06  0.368702E+01 -0.468890E-06
  0.243474E+01  0.770644E-07  0.749858E+01
 5.9293
  0.799075E+00 -0.458334E-06  0.246101E+01
 -0.289011E-06  0.360041E+01 -0.713104E-06
  0.246106E+01 -0.161187E-05  0.757964E+01
 6.1303
  0.807343E+00 -0.146847E-05  0.248646E+01
 -0.780875E-06  0.351420E+01 -0.238395E-05
  0.248652E+01 -0.474845E-05  0.765802E+01
 6.3313
  0.814555E+00  0.117075E-05  0.250867E+01
  0.664588E-06  0.342918E+01  0.205702E-05
  0.250873E+01  0.355065E-05  0.772641E+01
 6.5323
  0.820533E+00 -0.155831E-05  0.252708E+01
 -0.895919E-06  0.334623E+01 -0.292671E-05
  0.252714E+01 -0.469858E-05  0.778310E+01
 6.7333
  0.825725E+00  0.164318E-05  0.254306E+01
