         128
  0.1000000      0.1000000      0.1000000      0.1000000      0.2000000    
  0.2000000      0.2000000      0.2000000      0.3000000      0.3000000    
  0.3000000      0.3000000      0.4000000      0.4000000      0.4000000    
  0.4000000      0.5000000      0.5000000      0.5000000      0.5000000    
  0.6000001      0.6000001      0.6000001      0.6000001      0.7000000    
  0.7000000      0.7000000      0.7000000      0.8000001      0.8000001    
  0.8000001      0.8000001      0.9000000      0.9000000      0.9000000    
  0.9000000       1.000000       1.000000       1.000000       1.000000    
   1.100000       1.100000       1.100000       1.100000       1.200000    
   1.200000       1.200000       1.200000       1.300000       1.300000    
   1.300000       1.300000       1.400000       1.400000       1.400000    
   1.400000       1.500000       1.500000       1.500000       1.500000    
   1.600000       1.600000       1.600000       1.600000       1.700000    
   1.700000       1.700000       1.700000       1.800000       1.800000    
   1.800000       1.800000       1.900000       1.900000       1.900000    
   1.900000       2.000000       2.000000       2.000000       2.000000    
   2.100000       2.100000       2.100000       2.100000       2.200000    
   2.200000       2.200000       2.200000       2.300000       2.300000    
   2.300000       2.300000       2.400000       2.400000       2.400000    
   2.400000       2.500000       2.500000       2.500000       2.500000    
   2.600000       2.600000       2.600000       2.600000       2.700000    
   2.700000       2.700000       2.700000       2.800000       2.800000    
   2.800000       2.800000       2.900000       2.900000       2.900000    
   2.900000       3.000000       3.000000       3.000000       3.000000    
   3.100000       3.100000       3.100000       3.100000       3.200000    
   3.200000       3.200000       3.200000    
  0.0000000E+00  -1.000000      -1.000000      -1.000000      0.0000000E+00
  -1.000000      -1.000000      -1.000000      0.0000000E+00  -1.000000    
  -1.000000      -1.000000      0.0000000E+00  -1.000000      -1.000000    
  -1.000000      0.0000000E+00  -1.000000      -1.000000      -1.000000    
  0.0000000E+00  -1.000000      -1.000000      -1.000000      0.0000000E+00
  -1.000000      -1.000000      -1.000000      0.0000000E+00  -1.000000    
  -1.000000      -1.000000      0.0000000E+00  -1.000000      -1.000000    
  -1.000000      0.0000000E+00  -1.000000      -1.000000      -1.000000    
  0.0000000E+00  -1.000000      -1.000000      -1.000000      0.0000000E+00
  -1.000000      -1.000000      -1.000000      0.0000000E+00  -1.000000    
  -1.000000      -1.000000      0.0000000E+00  -1.000000      -1.000000    
  -1.000000      0.0000000E+00  -1.000000      -1.000000      -1.000000    
  0.0000000E+00  -1.000000      -1.000000      -1.000000      0.0000000E+00
  -1.000000      -1.000000      -1.000000      0.0000000E+00  -1.000000    
  -1.000000      -1.000000      0.0000000E+00  -1.000000      -1.000000    
  -1.000000      0.0000000E+00  -1.000000      -1.000000      -1.000000    
  0.0000000E+00  -1.000000      -1.000000      -1.000000      0.0000000E+00
  -1.000000      -1.000000      -1.000000      0.0000000E+00  -1.000000    
  -1.000000      -1.000000      0.0000000E+00  -1.000000      -1.000000    
  -1.000000      0.0000000E+00  -1.000000      -1.000000      -1.000000    
  0.0000000E+00  -1.000000      -1.000000      -1.000000      0.0000000E+00
  -1.000000      -1.000000      -1.000000      0.0000000E+00  -1.000000    
  -1.000000      -1.000000      0.0000000E+00  -1.000000      -1.000000    
  -1.000000      0.0000000E+00  -1.000000      -1.000000      -1.000000    
  0.0000000E+00  -1.000000      -1.000000      -1.000000      0.0000000E+00
  -1.000000      -1.000000      -1.000000    
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0           0           0           0           0
           0           0
 -8.1666768E-02 -5.7571705E-02  0.8186777      0.0000000E+00 -0.5730750    
  0.0000000E+00   4.220954      0.0000000E+00 -0.1621173     -0.1167201    
  0.8186777      0.0000000E+00 -0.5730750      0.0000000E+00   4.220954    
  0.0000000E+00 -0.2400847     -0.1789793      0.8186777      0.0000000E+00
 -0.5730750      0.0000000E+00   4.220954      0.0000000E+00 -0.3142036    
 -0.2457956      0.8186777      0.0000000E+00 -0.5730750      0.0000000E+00
   4.220954      0.0000000E+00 -0.3829651     -0.3184782      0.8186777    
  0.0000000E+00 -0.5730750      0.0000000E+00   4.220954      0.0000000E+00
 -0.4446806     -0.3981439      0.8186777      0.0000000E+00 -0.5730750    
  0.0000000E+00   4.220954      0.0000000E+00 -0.4974532     -0.4856534    
  0.8186777      0.0000000E+00 -0.5730750      0.0000000E+00   4.220954    
  0.0000000E+00 -0.5391636     -0.5815407      0.8186777      0.0000000E+00
 -0.5730750      0.0000000E+00   4.220954      0.0000000E+00 -0.5674708    
 -0.6859313      0.8186777      0.0000000E+00 -0.5730750      0.0000000E+00
   4.220954      0.0000000E+00 -0.5798351     -0.7984567      0.8186777    
  0.0000000E+00 -0.5730750      0.0000000E+00   4.220954      0.0000000E+00
 -0.5735644     -0.9181608      0.8186777      0.0000000E+00 -0.5730750    
  0.0000000E+00   4.220954      0.0000000E+00 -0.5458903      -1.043406    
  0.8186777      0.0000000E+00 -0.5730750      0.0000000E+00   4.220954    
  0.0000000E+00 -0.4940774      -1.171786      0.8186777      0.0000000E+00
 -0.5730750      0.0000000E+00   4.220954      0.0000000E+00 -0.4155676    
  -1.300046      0.8186777      0.0000000E+00 -0.5730750      0.0000000E+00
   4.220954      0.0000000E+00 -0.3081651      -1.424031      0.8186777    
  0.0000000E+00 -0.5730750      0.0000000E+00   4.220954      0.0000000E+00
 -0.1702561      -1.538664      0.8186777      0.0000000E+00 -0.5730750    
  0.0000000E+00   4.220954      0.0000000E+00 -1.0656714E-03  -1.637968    
  0.8186777      0.0000000E+00 -0.5730750      0.0000000E+00   4.220954    
  0.0000000E+00  0.1990595      -1.715158      0.8186777      0.0000000E+00
 -0.5730750      0.0000000E+00   4.220954      0.0000000E+00  0.4283513    
  -1.762803      0.8186777      0.0000000E+00 -0.5730750      0.0000000E+00
   4.220954      0.0000000E+00  0.6833234      -1.773082      0.8186777    
  0.0000000E+00 -0.5730750      0.0000000E+00   4.220954      0.0000000E+00
  0.9585003      -1.738138      0.8186777      0.0000000E+00 -0.5730750    
  0.0000000E+00   4.220954      0.0000000E+00   1.246198      -1.650542    
  0.8186777      0.0000000E+00 -0.5730750      0.0000000E+00   4.220954    
  0.0000000E+00   1.536402      -1.503867      0.8186777      0.0000000E+00
 -0.5730750      0.0000000E+00   4.220954      0.0000000E+00   1.816769    
  -1.293356      0.8186777      0.0000000E+00 -0.5730750      0.0000000E+00
   4.220954      0.0000000E+00   2.072810      -1.016659      0.8186777    
